Date,CPU Utilization,CPU Power
2024-10-24 14:23:36,0.2525,2.96108
2024-10-24 14:23:37,0.25,3.1062
2024-10-24 14:23:38,0.25253,3.09306
2024-10-24 14:23:39,0.25,3.0642
2024-10-24 14:23:40,0.25,3.0642
2024-10-24 14:23:41,0.25,3.12795
2024-10-24 14:23:42,0.25253,3.09306
2024-10-24 14:23:43,0.25253,3.11419
2024-10-24 14:23:44,0.25253,2.82921
2024-10-24 14:23:45,0.25,3.0642
2024-10-24 14:23:46,0.25,3.08495
2024-10-24 14:23:47,0.25,3.0642
2024-10-24 14:23:48,0.25,3.08495
2024-10-24 14:23:49,0.25253,3.05228
2024-10-24 14:23:50,0.25,3.0642
2024-10-24 14:23:51,0.25,2.89772
2024-10-24 14:23:52,0.2551,2.74567
2024-10-24 14:23:53,0.25,2.96742
2024-10-24 14:23:54,0.25,2.83419
