Date,CPU Utilization,CPU Power
2024-10-24 13:28:32,0.25,2.88128
2024-10-24 13:28:33,0.2525,3.1158
2024-10-24 13:28:34,0.25,3.02413
2024-10-24 13:28:35,0.25,3.1062
2024-10-24 13:28:36,0.25,3.1062
2024-10-24 13:28:37,0.25253,3.09306
2024-10-24 13:28:38,0.2475,3.0541
2024-10-24 13:28:39,0.25,3.08495
2024-10-24 13:28:40,0.25253,3.11419
2024-10-24 13:28:41,0.25,2.88128
2024-10-24 13:28:42,0.2475,3.0541
2024-10-24 13:28:43,0.25505,3.12399
2024-10-24 13:28:44,0.25,3.02413
2024-10-24 13:28:45,0.25,2.94938
2024-10-24 13:28:46,0.2475,3.03356
2024-10-24 13:28:47,0.2525,3.1158
2024-10-24 13:28:48,0.25253,3.11419
2024-10-24 13:28:49,0.25,3.02413
2024-10-24 13:28:50,0.25253,3.0326
2024-10-24 13:28:51,0.25,3.1062
2024-10-24 13:28:52,0.2475,3.03356
2024-10-24 13:28:53,0.255,3.12548
2024-10-24 13:28:54,0.25,2.88128
2024-10-24 13:28:55,0.25,3.02176
2024-10-24 13:28:56,0.25,2.71099
2024-10-24 13:28:57,0.25,3.04393
2024-10-24 13:28:58,0.25253,2.87484
2024-10-24 13:28:59,0.25255,2.73058
2024-10-24 13:29:00,0.25,2.86522
2024-10-24 13:29:01,0.25,2.93176
