Date,CPU Utilization,CPU Power
2024-10-24 15:21:29,0.25000,2.38639
2024-10-24 15:21:30,0.25765,2.26180
2024-10-24 15:21:31,0.25253,2.22082
2024-10-24 15:21:32,0.25510,2.29470
2024-10-24 15:21:33,0.25000,2.86522
2024-10-24 15:21:34,0.25253,2.69819
2024-10-24 15:21:36,0.25253,2.21085
2024-10-24 15:21:37,0.25253,1.99915
2024-10-24 15:21:38,0.25253,2.90708
2024-10-24 15:21:39,0.25253,3.05228
2024-10-24 15:21:40,0.25000,3.10620
2024-10-24 15:21:41,0.25000,3.08495
2024-10-24 15:21:42,0.25000,3.10620
2024-10-24 15:21:43,0.25000,2.98588
2024-10-24 15:21:44,0.25253,2.90708
2024-10-24 15:21:45,0.24750,2.82103
2024-10-24 15:21:46,0.25253,3.11419
2024-10-24 15:21:47,0.25000,3.02413
2024-10-24 15:21:48,0.25253,3.05228
2024-10-24 15:21:49,0.25250,3.07437
2024-10-24 15:21:50,0.24750,2.93775
2024-10-24 15:21:51,0.25253,3.01338
2024-10-24 15:21:52,0.25000,3.04611
2024-10-24 15:21:53,0.25000,3.02413
2024-10-24 15:21:54,0.25253,2.94086
2024-10-24 15:21:55,0.25000,3.06420
2024-10-24 15:21:56,0.25253,2.94086
2024-10-24 15:21:57,0.25000,3.06420
2024-10-24 15:21:58,0.25000,3.08495
2024-10-24 15:21:59,0.24750,2.97473
2024-10-24 15:22:00,0.25000,2.96742
2024-10-24 15:22:01,0.25000,2.94938
2024-10-24 15:22:02,0.25000,3.06420
2024-10-24 15:22:03,0.25000,2.66389
2024-10-24 15:22:04,0.25000,2.49760
