Date,CPU Utilization,CPU Power
2024-10-24 14:51:19,0.25,2.94938
2024-10-24 14:51:20,0.25,3.1062
2024-10-24 14:51:21,0.25,3.0642
2024-10-24 14:51:22,0.25,3.08495
2024-10-24 14:51:23,0.25,3.1062
2024-10-24 14:51:24,0.2475,3.07514
2024-10-24 14:51:25,0.25505,3.14533
2024-10-24 14:51:26,0.25,3.08495
2024-10-24 14:51:27,0.25253,3.11419
2024-10-24 14:51:28,0.25,3.08495
2024-10-24 14:51:29,0.25253,3.13582
2024-10-24 14:51:30,0.2475,3.03356
2024-10-24 14:51:31,0.24752,3.01595
2024-10-24 14:51:32,0.25505,3.06293
2024-10-24 14:51:33,0.25,3.04393
2024-10-24 14:51:34,0.2475,3.0541
2024-10-24 14:51:35,0.25,2.84953
2024-10-24 14:51:36,0.25505,2.77446
2024-10-24 14:51:37,0.25,2.93176
2024-10-24 14:51:38,0.25253,2.73436
