Date,CPU Utilization,CPU Power
2024-11-26 16:49:49,0.25377,3.20858
2024-11-26 16:49:50,0.25,3.15022
2024-11-26 16:49:51,0.25126,3.17681
2024-11-26 16:49:52,0.25124,3.201
2024-11-26 16:49:53,0.25,3.17303
2024-11-26 16:49:54,0.2475,3.1413
2024-11-26 16:49:55,0.2525,3.22835
2024-11-26 16:49:56,0.25,3.17303
2024-11-26 16:49:57,0.25,3.19638
2024-11-26 16:49:58,0.25,3.19638
2024-11-26 16:49:59,0.25,3.15022
2024-11-26 16:50:00,0.25,3.17303
2024-11-26 16:50:01,0.25,3.15022
2024-11-26 16:50:02,0.25126,3.00904
2024-11-26 16:50:03,0.25253,3.13582
2024-11-26 16:50:04,0.25253,3.2039
2024-11-26 16:50:05,0.25,3.08495
2024-11-26 16:50:06,0.25126,3.06828
2024-11-26 16:50:07,0.24876,3.03986
2024-11-26 16:50:08,0.25126,3.06828
