Date,CPU Utilization,CPU Power
2024-10-24 15:21:08,0.25253,2.90708
2024-10-24 15:21:09,0.2475,3.01349
2024-10-24 15:21:10,0.25,3.08495
2024-10-24 15:21:11,0.25505,3.10315
2024-10-24 15:21:12,0.25,3.00478
2024-10-24 15:21:13,0.2525,2.96108
2024-10-24 15:21:14,0.25,3.08495
2024-10-24 15:21:15,0.2475,3.07514
2024-10-24 15:21:16,0.25,3.08495
2024-10-24 15:21:17,0.25253,3.13582
2024-10-24 15:21:18,0.24752,3.07713
2024-10-24 15:21:19,0.25253,3.13582
2024-10-24 15:21:20,0.25,3.12795
2024-10-24 15:21:21,0.25253,3.11419
2024-10-24 15:21:22,0.25,3.0642
2024-10-24 15:21:23,0.24752,2.58895
