Date,CPU Utilization,CPU Power
2024-10-24 14:05:40,0.25253,2.89077
2024-10-24 14:05:41,0.2525,3.1158
2024-10-24 14:05:42,0.25,3.04393
2024-10-24 14:05:43,0.2475,3.07514
2024-10-24 14:05:44,0.25,2.6948
2024-10-24 14:05:45,0.25253,3.05228
2024-10-24 14:05:46,0.25,2.96742
2024-10-24 14:05:47,0.25,3.08495
2024-10-24 14:05:48,0.25,3.0417
2024-10-24 14:05:49,0.25505,3.10315
2024-10-24 14:05:50,0.2475,3.0541
2024-10-24 14:05:51,0.25,3.0642
2024-10-24 14:05:52,0.25,3.12795
2024-10-24 14:05:53,0.25,3.02413
2024-10-24 14:05:54,0.25253,3.09306
2024-10-24 14:05:55,0.25,3.10446
2024-10-24 14:05:56,0.25,3.0642
2024-10-24 14:05:57,0.2525,3.05437
2024-10-24 14:05:58,0.25,3.08495
2024-10-24 14:05:59,0.24752,3.03587
2024-10-24 14:06:00,0.25,3.1062
2024-10-24 14:06:01,0.25,2.91145
2024-10-24 14:06:02,0.2525,3.13726
2024-10-24 14:06:03,0.25,2.45133
2024-10-24 14:06:04,0.25,2.98588
2024-10-24 14:06:05,0.2475,2.99388
2024-10-24 14:06:06,0.2525,3.1158
2024-10-24 14:06:07,0.25,3.04393
2024-10-24 14:06:08,0.25,3.08495
2024-10-24 14:06:09,0.25,3.08495
2024-10-24 14:06:10,0.25253,3.13582
2024-10-24 14:06:11,0.24752,3.07713
2024-10-24 14:06:12,0.25,3.08495
2024-10-24 14:06:13,0.25,3.04393
2024-10-24 14:06:14,0.2551,3.0223
2024-10-24 14:06:15,0.25,3.08495
2024-10-24 14:06:16,0.25,3.08495
2024-10-24 14:06:17,0.2475,3.07514
2024-10-24 14:06:18,0.25,3.1062
2024-10-24 14:06:19,0.25,3.04393
2024-10-24 14:06:20,0.25,3.08495
2024-10-24 14:06:21,0.25,3.15022
2024-10-24 14:06:22,0.25,3.08495
2024-10-24 14:06:23,0.25253,2.80052
2024-10-24 14:06:24,0.25253,3.0326
2024-10-24 14:06:25,0.25,2.98588
2024-10-24 14:06:26,0.25,3.00478
2024-10-24 14:06:27,0.2525,3.05437
2024-10-24 14:06:28,0.25,2.86522
2024-10-24 14:06:29,0.25505,2.88787
2024-10-24 14:06:30,0.25,3.02413
