Date,CPU Utilization,CPU Power
2024-10-24 13:40:47,0.25253,3.05228
2024-10-24 13:40:48,0.24752,3.07713
2024-10-24 13:40:49,0.25253,3.11419
2024-10-24 13:40:50,0.25000,3.12795
2024-10-24 13:40:51,0.25000,3.08495
2024-10-24 13:40:52,0.25000,3.08495
2024-10-24 13:40:53,0.25000,3.08495
2024-10-24 13:40:54,0.24750,3.03356
2024-10-24 13:40:55,0.25000,3.12795
2024-10-24 13:40:56,0.25250,2.96108
2024-10-24 13:40:57,0.25000,2.96742
2024-10-24 13:40:58,0.25000,3.04170
2024-10-24 13:40:59,0.25250,3.09484
2024-10-24 13:41:00,0.25000,3.06420
2024-10-24 13:41:01,0.25000,2.68690
2024-10-24 13:41:02,0.25253,2.95836
2024-10-24 13:41:03,0.25000,2.84953
