Date,CPU Utilization,CPU Power
2024-10-24 14:16:54,0.25000,2.94938
2024-10-24 14:16:55,0.25000,3.06420
2024-10-24 14:16:56,0.25000,3.06420
2024-10-24 14:16:57,0.25000,3.06420
2024-10-24 14:16:58,0.24750,3.07514
2024-10-24 14:16:59,0.25250,2.99710
2024-10-24 14:17:00,0.24750,3.03356
2024-10-24 14:17:01,0.25000,2.98588
2024-10-24 14:17:02,0.25253,2.63294
2024-10-24 14:17:03,0.25000,3.08495
2024-10-24 14:17:04,0.25253,3.13582
2024-10-24 14:17:05,0.25000,2.96742
2024-10-24 14:17:06,0.25000,3.10620
2024-10-24 14:17:07,0.25250,3.11580
2024-10-24 14:17:08,0.25253,3.03260
2024-10-24 14:17:09,0.25000,3.08495
2024-10-24 14:17:10,0.25000,3.08495
2024-10-24 14:17:11,0.25253,3.07243
2024-10-24 14:17:12,0.25000,2.94938
2024-10-24 14:17:13,0.25000,3.10620
2024-10-24 14:17:14,0.25253,3.11419
2024-10-24 14:17:15,0.25000,3.10620
2024-10-24 14:17:16,0.25000,2.63128
2024-10-24 14:17:17,0.25000,3.04170
2024-10-24 14:17:18,0.25250,3.11580
2024-10-24 14:17:19,0.24750,3.07514
2024-10-24 14:17:20,0.25250,2.99710
2024-10-24 14:17:21,0.25000,3.08495
2024-10-24 14:17:22,0.25000,2.84953
2024-10-24 14:17:23,0.25253,2.65370
2024-10-24 14:17:24,0.25250,3.05437
2024-10-24 14:17:25,0.25000,2.89772
2024-10-24 14:17:26,0.25000,2.81921
2024-10-24 14:17:27,0.25000,2.81921
